Key	Parent key	Code	TitleEn									Title
101264	101	24000000	Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies									ماشین‌آلات جابجایی مواد، آماده‌سازی و ذخیره‌سازی و لوازم جانبی و ملزومات آنها
101265	101264	24100000	Material handling machinery and equipment									ماشین‌آلات و تجهیزات جابجایی مواد
101266	101265	24101500	Industrial trucks									کامیون‌های صنعتی
101267	101266	24101501	Carts									گاری‌ها
101268	101266	24101502	Bulk transporters									حمل‌کننده‌های فله
101269	101266	24101503	Dollies									چهارچرخ‌های حمل بار
101270	101266	24101504	Hand trucks or accessories									چرخ‌های دستی یا لوازم جانبی
101271	101266	24101505	Pallet trucks									لیفتراک پالت
101272	101266	24101506	Pushcarts									چرخ‌های دستی
101273	101266	24101507	Wheelbarrows									فرغون‌ها
101274	101265	24101600	Lifting equipment and accessories									تجهیزات بالابر و لوازم جانبی
101275	101274	24101601	Elevators									آسانسورها
101276	101274	24101602	Hoists									بالابرها
101277	101274	24101603	Forklifts									لیفتراک‌ها
101278	101274	24101604	Lifts									بالابرها
101279	101274	24101605	Loading equipment									تجهیزات بارگیری
101280	101274	24101606	Stackers									استاکرها
101282	101274	24101608	Winches									وینچ‌ها
101283	101265	24101700	Conveyors and accessories									نوار نقاله‌ها و لوازم جانبی
101289	101283	24101706	Trolleys or accessories									ترولی‌ها یا لوازم جانبی
101296	101265	24101800	Dock equipment									تجهیزات اسکله
101305	101265	24101900	Drum handling equipment									تجهیزات جابجایی بشکه
101310	101265	24102000	Shelving and storage									قفسه‌بندی و ذخیره‌سازی
101313	101323	24112700	Pallets									پالت‌ها
101316	101265	24102100	Warehousing equipment and supplies									تجهیزات و ملزومات انبارداری
101317	101316	24102101	Cargo handling equipment									تجهیزات جابجایی بار
101318	101316	24102102	Warehouse carousels									چرخ‌وفلک‌های انبار
101319	101316	24102103	Warehouse casers									جعبه‌گذارهای انبار
101320	101316	24102104	Depalletizers									پالت‌شکن‌ها
101321	101316	24102105	Palletizers									پالت‌چین‌ها
101322	101316	24102106	Industrial shrink wrap equipment									تجهیزات صنعتی شرینک
101323	101264	24110000	Containers and storage									ظروف و ذخیره‌سازی
101324	101323	24111500	Bags									کیسه‌ها
101325	101324	24111501	Canvas bags									کیسه‌های برزنتی
101326	101324	24111502	Paper bags									کیسه‌های کاغذی
101327	101324	24111503	Plastic bags									کیسه‌های پلاستیکی
101334	101323	24112500	Corrugated and other supplies for distribution									کارتن و سایر ملزومات توزیع
101342	101323	24111800	Tanks and cylinders and their accessories									مخازن و سیلندرها و لوازم جانبی آنها
101343	101342	24111801	Reservoirs									مخازن
101344	101342	24111802	Air or gas tanks or cylinders									مخازن یا سیلندرهای هوا یا گاز
101345	101342	24111803	Storage tanks									مخازن ذخیره
101346	101342	24111804	Calibrating tanks									مخازن کالیبراسیون
101347	101342	24111805	Chemical tanks									مخازن مواد شیمیایی
101348	101342	24111806	Dip tanks									مخازن غوطه‌وری
101349	101342	24111807	Expansion tanks									مخازن انبساط
101350	101342	24111808	Fuel storage tanks									مخازن ذخیره سوخت
101351	101342	24111809	Processing tanks									مخازن فرآوری
101352	101342	24111810	Water storage tanks									مخازن ذخیره آب
101355	101323	24112000	Bins and baskets									سطل‌ها و سبدها
101358	101323	24112100	Casks and barrels and drums									بشکه‌ها و خمره‌ها
101359	101358	24112101	Casks									بشکه‌ها
101366	101323	24112200	Cans and pails									قوطی‌ها و سطل‌ها
101370	101377	24122000	Bottles									بطری‌ها
101372	101370	24122002	Plastic bottles									بطری‌های پلاستیکی
101373	101370	24122003	Glass bottles									بطری‌های شیشه‌ای
101374	101323	24112400	Storage chests and cabinets and trunks									صندوق‌ها و کابینت‌های ذخیره‌سازی
101375	101374	24112401	Tool chest or cabinet									جعبه یا کابینت ابزار
101376	101374	24112402	Hazardous materials cabinets									کابینت‌های مواد خطرناک
101377	101264	24120000	Packaging materials									مواد بسته‌بندی
101378	101377	24121500	Packaging boxes and bags and pouches									جعبه‌ها و کیسه‌های بسته‌بندی
101380	101378	24121502	Packaging pouches or bags									کیسه‌های بسته‌بندی
101383	107523	24141501	Stretch wrap films									فیلم‌های استرچ
101386	107522	24141600	Cushioning supplies									ملزومات ضربه‌گیر
101394	101377	24121800	Packaging cans									قوطی‌های بسته‌بندی
101404	101264	24130000	Industrial refrigeration									تبرید صنعتی
101405	101404	24131500	Industrial refrigerators									یخچال‌های صنعتی
101406	101405	24131501	Combined refrigerator freezers									یخچال فریزر ترکیبی
101407	101405	24131502	Liquid nitrogen refrigerators									یخچال‌های نیتروژن مایع
101408	101405	24131503	Walk in refrigerators									یخچال‌های قابل ورود
101409	101405	24131504	Refrigerated containers									کانتینرهای یخچال‌دار
101410	101405	24131505	Refrigerated vessels									مخازن یخچال‌دار
101411	101405	24131506	Refrigerated tanks									تانک‌های یخچال‌دار
101412	101404	24131600	Industrial freezers									فریزرهای صنعتی
101413	101412	24131601	Chest freezers									فریزرهای صندوقی
101414	101412	24131602	Upright cabinet freezer									فریزر ایستاده
101415	101412	24131603	Low temperature freezers									فریزرهای دما پایین
101416	101412	24131604	Freeze drying equipment									تجهیزات خشک‌کردن انجمادی
101417	101412	24131605	Walk in freezers									فریزرهای قابل ورود
101425	101404	24131900	Ice makers									یخ‌سازها
101428	103	25000000	Commercial and Military and Private Vehicles and their Accessories and Components									وسایل نقلیه تجاری، نظامی و شخصی و لوازم جانبی و قطعات آنها
101429	101428	25100000	Motor vehicles									وسایل نقلیه موتوری
101430	101429	25101500	Passenger motor vehicles									وسایل نقلیه مسافربری
101431	101430	25101501	Minibuses									مینی‌بوس‌ها
101432	101430	25101502	Busses									اتوبوس‌ها
101433	101430	25101503	Automobiles or cars									خودروها
101434	101430	25101504	Station wagons									استیشن واگن‌ها
101435	101430	25101505	Minivans or vans									مینی‌ون‌ها یا ون‌ها
101436	101430	25101506	Limousines									لیموزین‌ها
101437	101430	25101507	Light trucks or sport utility vehicles									وانت سبک یا خودروهای شاسی بلند
101438	101429	25101600	Product and material transport vehicles									وسایل نقلیه حمل محصولات و مواد
101439	101438	25101601	Dump trucks									کامیون‌های کمپرسی
101440	101438	25101602	Tow trucks									یدک‌کش‌ها
101442	101438	25101604	Delivery trucks									کامیون‌های توزیع
101447	101438	25101609	Sludge or sewage handling trucks									کامیون‌های لجن‌کش یا فاضلاب‌کش
101448	101429	25101700	Safety and rescue vehicles									وسایل نقلیه ایمنی و نجات
101450	101448	25101702	Police vehicles									خودروهای پلیس
101451	101448	25101703	Ambulances									آمبولانس‌ها
101452	101429	25101800	Motorized cycles									دوچرخه‌های موتوری
101453	101452	25101801	Motorcycles									موتورسیکلت‌ها
101454	101452	25101802	Scooters									اسکوترها
101455	101452	25101803	Mopeds									موتورگازی‌ها
101456	101429	25101900	Specialized and recreational vehicles									وسایل نقلیه تخصصی و تفریحی
101457	101456	25101901	Agricultural tractors									تراکتورهای کشاورزی
101458	101456	25101902	Motor homes									خانه‌های متحرک
101459	101456	25101903	Snowmobiles or snow scooter									برف‌روها
